lat,lon,deltaT,scenario
-77.4058880820788,296.25,2.5507965,Medium Emissions
-77.4058880820788,298.125,3.1834564,Medium Emissions
-77.4058880820788,300.0,3.4469452,Medium Emissions
-77.4058880820788,301.875,3.6562653,Medium Emissions
-77.4058880820788,303.75,3.8697968,Medium Emissions
-77.4058880820788,305.625,4.061203,Medium Emissions
-77.4058880820788,307.5,4.176117,Medium Emissions
-77.4058880820788,309.375,4.3037415,Medium Emissions
-77.4058880820788,311.25,4.3729095,Medium Emissions
-77.4058880820788,313.125,4.3585663,Medium Emissions
-77.4058880820788,315.0,4.3095856,Medium Emissions
-77.4058880820788,316.875,4.2008514,Medium Emissions
-77.4058880820788,318.75,4.0102844,Medium Emissions
-77.4058880820788,320.625,3.7361755,Medium Emissions
-77.4058880820788,322.5,3.4487457,Medium Emissions
-77.4058880820788,324.375,3.20607,Medium Emissions
-77.4058880820788,326.25,2.9782104,Medium Emissions
-77.4058880820788,328.125,2.504898,Medium Emissions
-77.4058880820788,330.0,2.4277496,Medium Emissions
-77.4058880820788,331.875,2.3815308,Medium Emissions
-77.4058880820788,333.75,2.1515503,Medium Emissions
-77.4058880820788,335.625,1.9822693,Medium Emissions
-77.4058880820788,337.5,1.6880188,Medium Emissions
-77.4058880820788,339.375,1.6190033,Medium Emissions
-77.4058880820788,341.25,1.5234528,Medium Emissions
-77.4058880820788,343.125,1.5193787,Medium Emissions
-77.4058880820788,345.0,1.6204681,Medium Emissions
-77.4058880820788,346.875,1.8807373,Medium Emissions
-77.4058880820788,348.75,1.8537292,Medium Emissions
-77.4058880820788,350.625,1.9723663,Medium Emissions
-77.4058880820788,352.5,2.0236359,Medium Emissions
-77.4058880820788,354.375,2.1605225,Medium Emissions
-77.4058880820788,356.25,2.223999,Medium Emissions
-77.4058880820788,358.125,2.2599792,Medium Emissions
-75.54106145287895,0.0,1.6183624,Medium Emissions
-75.54106145287895,1.875,1.264679,Medium Emissions
-75.54106145287895,3.75,1.084671,Medium Emissions
-75.54106145287895,5.625,0.9660187,Medium Emissions
-75.54106145287895,7.5,0.82214355,Medium Emissions
-75.54106145287895,9.375,0.7617645,Medium Emissions
-75.54106145287895,11.25,0.6806946,Medium Emissions
-75.54106145287895,13.125,0.50427246,Medium Emissions
-75.54106145287895,15.0,0.5506592,Medium Emissions
-75.54106145287895,16.875,0.52705383,Medium Emissions
-75.54106145287895,18.75,0.7521515,Medium Emissions
-75.54106145287895,20.625,0.75801086,Medium Emissions
-75.54106145287895,22.5,0.89489746,Medium Emissions
-75.54106145287895,24.375,1.0119324,Medium Emissions
-75.54106145287895,26.25,1.1759949,Medium Emissions
-75.54106145287895,28.125,1.3634796,Medium Emissions
-75.54106145287895,30.0,1.493042,Medium Emissions
-75.54106145287895,31.875,1.5155029,Medium Emissions
-75.54106145287895,33.75,1.4777374,Medium Emissions
-75.54106145287895,35.625,1.4085693,Medium Emissions
-75.54106145287895,37.5,1.3639679,Medium Emissions
-75.54106145287895,39.375,1.2360535,Medium Emissions
-75.54106145287895,41.25,1.1650696,Medium Emissions
-75.54106145287895,43.125,1.1776123,Medium Emissions
-75.54106145287895,45.0,1.2186279,Medium Emissions
-75.54106145287895,46.875,1.3683624,Medium Emissions
-75.54106145287895,48.75,1.5805969,Medium Emissions
-75.54106145287895,50.625,1.8132019,Medium Emissions
-75.54106145287895,52.5,2.0443115,Medium Emissions
-75.54106145287895,54.375,2.177124,Medium Emissions
-75.54106145287895,56.25,2.1795654,Medium Emissions
-75.54106145287895,58.125,2.1777802,Medium Emissions
-75.54106145287895,60.0,2.1304016,Medium Emissions
-75.54106145287895,61.875,2.0203857,Medium Emissions
-75.54106145287895,63.75,1.8561707,Medium Emissions
-75.54106145287895,65.625,1.6611786,Medium Emissions
-75.54106145287895,67.5,1.4767761,Medium Emissions
-75.54106145287895,69.375,1.203659,Medium Emissions
-75.54106145287895,71.25,1.0664368,Medium Emissions
-75.54106145287895,73.125,1.0223389,Medium Emissions
-75.54106145287895,75.0,1.1673584,Medium Emissions
-75.54106145287895,76.875,1.4206238,Medium Emissions
-75.54106145287895,78.75,1.626831,Medium Emissions
-75.54106145287895,80.625,1.9696045,Medium Emissions
-75.54106145287895,82.5,2.2428741,Medium Emissions
-75.54106145287895,84.375,2.5472412,Medium Emissions
-75.54106145287895,86.25,2.9380188,Medium Emissions
-75.54106145287895,88.125,3.2134247,Medium Emissions
-75.54106145287895,90.0,3.3647919,Medium Emissions
-75.54106145287895,91.875,3.526245,Medium Emissions
-75.54106145287895,93.75,3.3480225,Medium Emissions
-75.54106145287895,95.625,2.9945068,Medium Emissions
-75.54106145287895,97.5,2.7938232,Medium Emissions
-75.54106145287895,99.375,2.3463898,Medium Emissions
-75.54106145287895,101.25,2.244339,Medium Emissions
-75.54106145287895,103.125,2.1855927,Medium Emissions
-75.54106145287895,105.0,2.4804993,Medium Emissions
-75.54106145287895,106.875,2.8275146,Medium Emissions
-75.54106145287895,108.75,3.3156433,Medium Emissions
-75.54106145287895,110.625,3.8459167,Medium Emissions
-75.54106145287895,112.5,4.234741,Medium Emissions
-75.54106145287895,114.375,4.606476,Medium Emissions
-75.54106145287895,116.25,4.8249054,Medium Emissions
-75.54106145287895,118.125,4.9198,Medium Emissions
-75.54106145287895,120.0,5.0532684,Medium Emissions
-75.54106145287895,121.875,4.8786163,Medium Emissions
-75.54106145287895,123.75,4.7705536,Medium Emissions
-75.54106145287895,125.625,4.6667175,Medium Emissions
-75.54106145287895,127.5,4.3351593,Medium Emissions
-75.54106145287895,129.375,4.1082764,Medium Emissions
-75.54106145287895,131.25,3.9235535,Medium Emissions
-75.54106145287895,133.125,3.861206,Medium Emissions
-75.54106145287895,135.0,3.9621277,Medium Emissions
-75.54106145287895,136.875,4.1890106,Medium Emissions
-75.54106145287895,138.75,4.470413,Medium Emissions
-75.54106145287895,140.625,4.7876434,Medium Emissions
-75.54106145287895,142.5,5.1245575,Medium Emissions
-75.54106145287895,144.375,5.455612,Medium Emissions
-75.54106145287895,146.25,5.6774445,Medium Emissions
-75.54106145287895,148.125,5.664917,Medium Emissions
-75.54106145287895,150.0,5.5332336,Medium Emissions
-75.54106145287895,151.875,5.3629913,Medium Emissions
-75.54106145287895,153.75,5.1686554,Medium Emissions
-75.54106145287895,155.625,4.9302216,Medium Emissions
-75.54106145287895,157.5,4.5145264,Medium Emissions
-75.54106145287895,159.375,4.1357574,Medium Emissions
-75.54106145287895,161.25,3.6854095,Medium Emissions
-75.54106145287895,163.125,3.0400543,Medium Emissions
-75.54106145287895,165.0,2.7151794,Medium Emissions
-75.54106145287895,166.875,2.5333862,Medium Emissions
-75.54106145287895,168.75,2.295929,Medium Emissions
-75.54106145287895,170.625,2.033905,Medium Emissions
-75.54106145287895,172.5,1.847992,Medium Emissions
-75.54106145287895,174.375,1.7923279,Medium Emissions
-75.54106145287895,176.25,1.8675232,Medium Emissions
-75.54106145287895,178.125,1.9979248,Medium Emissions
-75.54106145287895,180.0,2.1243591,Medium Emissions
-75.54106145287895,181.875,2.1681519,Medium Emissions
-75.54106145287895,183.75,2.2659607,Medium Emissions
-75.54106145287895,185.625,2.3180542,Medium Emissions
-75.54106145287895,187.5,2.3103943,Medium Emissions
-75.54106145287895,189.375,2.1958313,Medium Emissions
-75.54106145287895,191.25,2.0167847,Medium Emissions
-75.54106145287895,193.125,1.829773,Medium Emissions
-75.54106145287895,195.0,1.6105347,Medium Emissions
-75.54106145287895,196.875,1.3704529,Medium Emissions
-75.54106145287895,198.75,1.1551208,Medium Emissions
-75.54106145287895,200.625,0.94729614,Medium Emissions
-75.54106145287895,202.5,0.8094177,Medium Emissions
-75.54106145287895,204.375,0.6985779,Medium Emissions
-75.54106145287895,206.25,0.651886,Medium Emissions
-75.54106145287895,208.125,0.6489563,Medium Emissions
-75.54106145287895,210.0,0.73373413,Medium Emissions
-75.54106145287895,211.875,0.8384094,Medium Emissions
-75.54106145287895,213.75,0.9015503,Medium Emissions
-75.54106145287895,215.625,1.024292,Medium Emissions
-75.54106145287895,217.5,1.0985107,Medium Emissions
-75.54106145287895,219.375,1.1124878,Medium Emissions
-75.54106145287895,221.25,1.9409485,Medium Emissions
-75.54106145287895,223.125,1.8148041,Medium Emissions
-75.54106145287895,225.0,1.7983551,Medium Emissions
-75.54106145287895,226.875,1.7763824,Medium Emissions
-75.54106145287895,228.75,1.7793121,Medium Emissions
-75.54106145287895,230.625,1.8045502,Medium Emissions
-75.54106145287895,232.5,1.7929993,Medium Emissions
-75.54106145287895,234.375,1.7332458,Medium Emissions
-75.54106145287895,236.25,1.6463318,Medium Emissions
-75.54106145287895,238.125,1.5254059,Medium Emissions
-75.54106145287895,240.0,1.43573,Medium Emissions
-75.54106145287895,241.875,1.3628082,Medium Emissions
-75.54106145287895,243.75,1.3335266,Medium Emissions
-75.54106145287895,245.625,1.320816,Medium Emissions
-75.54106145287895,247.5,1.3894958,Medium Emissions
-75.54106145287895,249.375,1.4640503,Medium Emissions
-75.54106145287895,251.25,1.4746399,Medium Emissions
-75.54106145287895,253.125,1.4756165,Medium Emissions
-75.54106145287895,255.0,1.4577026,Medium Emissions
-75.54106145287895,256.875,1.4217377,Medium Emissions
-75.54106145287895,258.75,1.3891754,Medium Emissions
-75.54106145287895,260.625,1.3465271,Medium Emissions
-75.54106145287895,262.5,1.3173981,Medium Emissions
-75.54106145287895,264.375,1.3300934,Medium Emissions
-75.54106145287895,266.25,1.3538666,Medium Emissions
-75.54106145287895,268.125,1.3992615,Medium Emissions
-75.54106145287895,270.0,1.4353943,Medium Emissions
-75.54106145287895,271.875,1.4375153,Medium Emissions
-75.54106145287895,273.75,1.4380035,Medium Emissions
-75.54106145287895,275.625,1.4196167,Medium Emissions
-75.54106145287895,277.5,1.3899841,Medium Emissions
-75.54106145287895,279.375,1.40448,Medium Emissions
-75.54106145287895,281.25,1.4309998,Medium Emissions
-75.54106145287895,283.125,1.484726,Medium Emissions
-75.54106145287895,285.0,1.4394836,Medium Emissions
-75.54106145287895,286.875,1.4869995,Medium Emissions
-75.54106145287895,288.75,1.5880737,Medium Emissions
-75.54106145287895,290.625,1.7052612,Medium Emissions
-75.54106145287895,292.5,1.8117065,Medium Emissions
-75.54106145287895,294.375,1.9303589,Medium Emissions
-75.54106145287895,296.25,2.0433044,Medium Emissions
-75.54106145287895,298.125,2.735199,Medium Emissions
-75.54106145287895,300.0,3.0293274,Medium Emissions
-75.54106145287895,301.875,3.266449,Medium Emissions
-75.54106145287895,303.75,3.5340576,Medium Emissions
-75.54106145287895,305.625,3.7734985,Medium Emissions
-75.54106145287895,307.5,3.9355774,Medium Emissions
-75.54106145287895,309.375,4.079132,Medium Emissions
-75.54106145287895,311.25,4.161804,Medium Emissions
-75.54106145287895,313.125,4.197815,Medium Emissions
-75.54106145287895,315.0,4.213928,Medium Emissions
-75.54106145287895,316.875,4.2093506,Medium Emissions
-75.54106145287895,318.75,4.110901,Medium Emissions
-75.54106145287895,320.625,4.0111084,Medium Emissions
-75.54106145287895,322.5,3.8180847,Medium Emissions
-75.54106145287895,324.375,3.5967102,Medium Emissions
-75.54106145287895,326.25,3.401062,Medium Emissions
-75.54106145287895,328.125,3.2031555,Medium Emissions
-75.54106145287895,330.0,2.9554138,Medium Emissions
-75.54106145287895,331.875,2.7965698,Medium Emissions
-75.54106145287895,333.75,2.6453552,Medium Emissions
-75.54106145287895,335.625,2.501648,Medium Emissions
-75.54106145287895,337.5,2.3450928,Medium Emissions
-75.54106145287895,339.375,2.2316284,Medium Emissions
-75.54106145287895,341.25,1.903656,Medium Emissions
-75.54106145287895,343.125,1.9303589,Medium Emissions
-75.54106145287895,345.0,1.9681244,Medium Emissions
-75.54106145287895,346.875,1.9326324,Medium Emissions
-75.54106145287895,348.75,2.000183,Medium Emissions
-75.54106145287895,350.625,2.1380615,Medium Emissions
-75.54106145287895,352.5,2.1204834,Medium Emissions
-75.54106145287895,354.375,2.1820068,Medium Emissions
-75.54106145287895,356.25,1.9290771,Medium Emissions
-75.54106145287895,358.125,1.850296,Medium Emissions
-73.67613231320912,0.0,1.5620575,Medium Emissions
-73.67613231320912,1.875,1.5093079,Medium Emissions
-73.67613231320912,3.75,1.4043427,Medium Emissions
-73.67613231320912,5.625,1.3818817,Medium Emissions
-73.67613231320912,7.5,1.2370148,Medium Emissions
-73.67613231320912,9.375,1.1295929,Medium Emissions
-73.67613231320912,11.25,1.0306396,Medium Emissions
-73.67613231320912,13.125,0.9704132,Medium Emissions
-73.67613231320912,15.0,0.9124756,Medium Emissions
-73.67613231320912,16.875,0.92207336,Medium Emissions
-73.67613231320912,18.75,0.97579956,Medium Emissions
-73.67613231320912,20.625,1.0332489,Medium Emissions
-73.67613231320912,22.5,1.167038,Medium Emissions
-73.67613231320912,24.375,1.324585,Medium Emissions
-73.67613231320912,26.25,1.5045929,Medium Emissions
-73.67613231320912,28.125,1.633667,Medium Emissions
-73.67613231320912,30.0,1.719284,Medium Emissions
-73.67613231320912,31.875,1.7424011,Medium Emissions
-73.67613231320912,33.75,1.7459717,Medium Emissions
-73.67613231320912,35.625,1.6253662,Medium Emissions
-73.67613231320912,37.5,1.4992218,Medium Emissions
-73.67613231320912,39.375,1.3929443,Medium Emissions
-73.67613231320912,41.25,1.2392883,Medium Emissions
-73.67613231320912,43.125,1.1754913,Medium Emissions
-73.67613231320912,45.0,1.0766907,Medium Emissions
-73.67613231320912,46.875,1.0815887,Medium Emissions
-73.67613231320912,48.75,1.2445068,Medium Emissions
-73.67613231320912,50.625,1.5680847,Medium Emissions
-73.67613231320912,52.5,1.9035339,Medium Emissions
-73.67613231320912,54.375,1.9269562,Medium Emissions
-73.67613231320912,56.25,2.0832062,Medium Emissions
-73.67613231320912,58.125,2.0628662,Medium Emissions
-73.67613231320912,60.0,1.9741669,Medium Emissions
-73.67613231320912,61.875,1.7510223,Medium Emissions
-73.67613231320912,63.75,1.4822998,Medium Emissions
-73.67613231320912,65.625,1.1919403,Medium Emissions
-73.67613231320912,67.5,0.8560028,Medium Emissions
-73.67613231320912,69.375,0.4502411,Medium Emissions
-73.67613231320912,71.25,0.04788208,Medium Emissions
-73.67613231320912,73.125,0.1982727,Medium Emissions
-73.67613231320912,75.0,0.582077,Medium Emissions
-73.67613231320912,76.875,1.113327,Medium Emissions
-73.67613231320912,78.75,1.6256866,Medium Emissions
-73.67613231320912,80.625,2.137085,Medium Emissions
-73.67613231320912,82.5,2.6883545,Medium Emissions
-73.67613231320912,84.375,3.1502686,Medium Emissions
-73.67613231320912,86.25,3.6229248,Medium Emissions
-73.67613231320912,88.125,3.8667297,Medium Emissions
-73.67613231320912,90.0,3.9172058,Medium Emissions
-73.67613231320912,91.875,3.7489014,Medium Emissions
-73.67613231320912,93.75,3.3792725,Medium Emissions
-73.67613231320912,95.625,2.9704132,Medium Emissions
-73.67613231320912,97.5,2.8340302,Medium Emissions
-73.67613231320912,99.375,2.7562256,Medium Emissions
-73.67613231320912,101.25,2.7597961,Medium Emissions
-73.67613231320912,103.125,2.876831,Medium Emissions
-73.67613231320912,105.0,3.1276398,Medium Emissions
-73.67613231320912,106.875,3.4627686,Medium Emissions
-73.67613231320912,108.75,3.8284912,Medium Emissions
-73.67613231320912,110.625,4.2093506,Medium Emissions
-73.67613231320912,112.5,4.5960693,Medium Emissions
-73.67613231320912,114.375,4.758026,Medium Emissions
-73.67613231320912,116.25,4.868042,Medium Emissions
-73.67613231320912,118.125,4.8616943,Medium Emissions
-73.67613231320912,120.0,4.7869873,Medium Emissions
-73.67613231320912,121.875,4.654663,Medium Emissions
-73.67613231320912,123.75,4.5586243,Medium Emissions
-73.67613231320912,125.625,4.467804,Medium Emissions
-73.67613231320912,127.5,4.3818665,Medium Emissions
-73.67613231320912,129.375,4.3148193,Medium Emissions
-73.67613231320912,131.25,4.251175,Medium Emissions
-73.67613231320912,133.125,4.1971436,Medium Emissions
-73.67613231320912,135.0,4.304718,Medium Emissions
-73.67613231320912,136.875,4.509323,Medium Emissions
-73.67613231320912,138.75,4.7440186,Medium Emissions
-73.67613231320912,140.625,4.9644012,Medium Emissions
-73.67613231320912,142.5,5.285843,Medium Emissions
-73.67613231320912,144.375,5.450897,Medium Emissions
-73.67613231320912,146.25,5.467499,Medium Emissions
-73.67613231320912,148.125,5.3820343,Medium Emissions
-73.67613231320912,150.0,5.323944,Medium Emissions
-73.67613231320912,151.875,5.1701202,Medium Emissions
-73.67613231320912,153.75,5.003296,Medium Emissions
-73.67613231320912,155.625,4.843796,Medium Emissions
-73.67613231320912,157.5,4.5641785,Medium Emissions
-73.67613231320912,159.375,4.2440186,Medium Emissions
-73.67613231320912,161.25,3.8514404,Medium Emissions
-73.67613231320912,163.125,3.5299683,Medium Emissions
-73.67613231320912,165.0,3.2599487,Medium Emissions
-73.67613231320912,166.875,3.1193237,Medium Emissions
-73.67613231320912,168.75,2.88414,Medium Emissions
-73.67613231320912,170.625,2.7464447,Medium Emissions
-73.67613231320912,172.5,2.4702759,Medium Emissions
-73.67613231320912,174.375,2.2775574,Medium Emissions
-73.67613231320912,176.25,2.1577454,Medium Emissions
-73.67613231320912,178.125,2.046875,Medium Emissions
-73.67613231320912,180.0,1.9038391,Medium Emissions
-73.67613231320912,181.875,1.777832,Medium Emissions
-73.67613231320912,183.75,1.7008667,Medium Emissions
-73.67613231320912,185.625,1.5866089,Medium Emissions
-73.67613231320912,187.5,1.429718,Medium Emissions
-73.67613231320912,189.375,1.2780151,Medium Emissions
-73.67613231320912,191.25,1.1463623,Medium Emissions
-73.67613231320912,193.125,1.0073547,Medium Emissions
-73.67613231320912,195.0,0.8520508,Medium Emissions
-73.67613231320912,196.875,0.70947266,Medium Emissions
-73.67613231320912,198.75,0.5921631,Medium Emissions
-73.67613231320912,200.625,0.4790039,Medium Emissions
-73.67613231320912,202.5,0.4197693,Medium Emissions
-73.67613231320912,204.375,0.3826599,Medium Emissions
-73.67613231320912,206.25,0.39294434,Medium Emissions
-73.67613231320912,208.125,0.46292114,Medium Emissions
-73.67613231320912,210.0,0.53533936,Medium Emissions
-73.67613231320912,211.875,0.5967102,Medium Emissions
-73.67613231320912,213.75,0.67141724,Medium Emissions
-73.67613231320912,215.625,0.76190186,Medium Emissions
-73.67613231320912,217.5,0.81625366,Medium Emissions
-73.67613231320912,219.375,0.86169434,Medium Emissions
-73.67613231320912,221.25,0.85388184,Medium Emissions
-73.67613231320912,223.125,0.8414917,Medium Emissions
-73.67613231320912,225.0,0.8411865,Medium Emissions
-73.67613231320912,226.875,0.78240967,Medium Emissions
-73.67613231320912,228.75,0.6425781,Medium Emissions
-73.67613231320912,230.625,0.4715271,Medium Emissions
-73.67613231320912,232.5,0.41732788,Medium Emissions
-73.67613231320912,234.375,0.34960938,Medium Emissions
-73.67613231320912,236.25,0.31707764,Medium Emissions
-73.67613231320912,238.125,0.16003418,Medium Emissions
-73.67613231320912,240.0,0.12762451,Medium Emissions
-73.67613231320912,241.875,0.12307739,Medium Emissions
-73.67613231320912,243.75,0.13430786,Medium Emissions
-73.67613231320912,245.625,0.16033936,Medium Emissions
-73.67613231320912,247.5,0.2192688,Medium Emissions
-73.67613231320912,249.375,0.3287964,Medium Emissions
-73.67613231320912,251.25,0.43963623,Medium Emissions
-73.67613231320912,253.125,0.5153198,Medium Emissions
-73.67613231320912,255.0,0.57977295,Medium Emissions
-73.67613231320912,256.875,0.6899414,Medium Emissions
-73.67613231320912,258.75,1.0140076,Medium Emissions
-73.67613231320912,260.625,1.048523,Medium Emissions
-73.67613231320912,262.5,1.032898,Medium Emissions
-73.67613231320912,264.375,1.0758667,Medium Emissions
-73.67613231320912,266.25,1.0906677,Medium Emissions
-73.67613231320912,268.125,1.1434174,Medium Emissions
-73.67613231320912,270.0,1.2415466,Medium Emissions
-73.67613231320912,271.875,1.257019,Medium Emissions
-73.67613231320912,273.75,1.2187805,Medium Emissions
-73.67613231320912,275.625,1.1635895,Medium Emissions
-73.67613231320912,277.5,0.98846436,Medium Emissions
-73.67613231320912,279.375,1.0184174,Medium Emissions
-73.67613231320912,281.25,0.9710388,Medium Emissions
-73.67613231320912,283.125,0.9339447,Medium Emissions
-73.67613231320912,285.0,0.9228668,Medium Emissions
-73.67613231320912,286.875,0.91360474,Medium Emissions
-73.67613231320912,288.75,0.86087036,Medium Emissions
-73.67613231320912,290.625,0.89227295,Medium Emissions
-73.67613231320912,292.5,0.99676514,Medium Emissions
-73.67613231320912,294.375,1.1299133,Medium Emissions
-73.67613231320912,296.25,1.2563629,Medium Emissions
-73.67613231320912,298.125,1.559906,Medium Emissions
-73.67613231320912,300.0,2.3048706,Medium Emissions
-73.67613231320912,301.875,2.6958313,Medium Emissions
-73.67613231320912,303.75,3.060089,Medium Emissions
-73.67613231320912,305.625,3.4380493,Medium Emissions
-73.67613231320912,307.5,3.6968079,Medium Emissions
-73.67613231320912,309.375,3.7554321,Medium Emissions
-73.67613231320912,311.25,3.7463074,Medium Emissions
-73.67613231320912,313.125,3.6815186,Medium Emissions
-73.67613231320912,315.0,3.631836,Medium Emissions
-73.67613231320912,316.875,3.59198,Medium Emissions
-73.67613231320912,318.75,3.5713196,Medium Emissions
-73.67613231320912,320.625,3.5073547,Medium Emissions
-73.67613231320912,322.5,3.407898,Medium Emissions
-73.67613231320912,324.375,3.311554,Medium Emissions
-73.67613231320912,326.25,3.2085266,Medium Emissions
-73.67613231320912,328.125,3.0861206,Medium Emissions
-73.67613231320912,330.0,2.994995,Medium Emissions
-73.67613231320912,331.875,2.877472,Medium Emissions
-73.67613231320912,333.75,2.7791443,Medium Emissions
-73.67613231320912,335.625,2.651703,Medium Emissions
-73.67613231320912,337.5,2.5398865,Medium Emissions
-73.67613231320912,339.375,2.430664,Medium Emissions
-73.67613231320912,341.25,2.3471985,Medium Emissions
-73.67613231320912,343.125,2.2382812,Medium Emissions
-73.67613231320912,345.0,2.0945892,Medium Emissions
-73.67613231320912,346.875,1.8995972,Medium Emissions
-73.67613231320912,348.75,1.7594604,Medium Emissions
-73.67613231320912,350.625,1.729187,Medium Emissions
-73.67613231320912,352.5,1.6601868,Medium Emissions
-73.67613231320912,354.375,1.6442261,Medium Emissions
-73.67613231320912,356.25,1.622757,Medium Emissions
-73.67613231320912,358.125,1.6168976,Medium Emissions
-71.81113211427447,0.0,1.2565308,Medium Emissions
-71.81113211427447,1.875,1.2809448,Medium Emissions
-71.81113211427447,3.75,1.3593903,Medium Emissions
-71.81113211427447,5.625,1.4051208,Medium Emissions
-71.81113211427447,7.5,1.4039917,Medium Emissions
-71.81113211427447,9.375,1.3644409,Medium Emissions
-71.81113211427447,11.25,1.340683,Medium Emissions
-71.81113211427447,13.125,1.3545227,Medium Emissions
-71.81113211427447,15.0,1.3886871,Medium Emissions
-71.81113211427447,16.875,1.3904877,Medium Emissions
-71.81113211427447,18.75,1.388855,Medium Emissions
-71.81113211427447,20.625,1.4210815,Medium Emissions
-71.81113211427447,22.5,1.4433746,Medium Emissions
-71.81113211427447,24.375,1.5096283,Medium Emissions
-71.81113211427447,26.25,1.5683746,Medium Emissions
-71.81113211427447,28.125,1.6344604,Medium Emissions
-71.81113211427447,30.0,1.6398315,Medium Emissions
-71.81113211427447,31.875,1.6473236,Medium Emissions
-71.81113211427447,33.75,1.6256714,Medium Emissions
-71.81113211427447,35.625,1.5560303,Medium Emissions
-71.81113211427447,37.5,1.4479523,Medium Emissions
-71.81113211427447,39.375,1.3498077,Medium Emissions
-71.81113211427447,41.25,1.2593079,Medium Emissions
-71.81113211427447,43.125,1.2160339,Medium Emissions
-71.81113211427447,45.0,1.2988739,Medium Emissions
-71.81113211427447,46.875,1.3576202,Medium Emissions
-71.81113211427447,48.75,1.4979248,Medium Emissions
-71.81113211427447,50.625,1.440155,Medium Emissions
-71.81113211427447,52.5,1.4124756,Medium Emissions
-71.81113211427447,54.375,1.6561279,Medium Emissions
-71.81113211427447,56.25,1.8247375,Medium Emissions
-71.81113211427447,58.125,1.7964172,Medium Emissions
-71.81113211427447,60.0,1.7176514,Medium Emissions
-71.81113211427447,61.875,1.5138855,Medium Emissions
-71.81113211427447,63.75,1.1824951,Medium Emissions
-71.81113211427447,65.625,0.8253784,Medium Emissions
-71.81113211427447,67.5,0.43995667,Medium Emissions
-71.81113211427447,69.375,0.09832764,Medium Emissions
-71.81113211427447,71.25,-0.14224243,Medium Emissions
-71.81113211427447,73.125,0.11868286,Medium Emissions
-71.81113211427447,75.0,0.5618744,Medium Emissions
-71.81113211427447,76.875,1.0999451,Medium Emissions
-71.81113211427447,78.75,1.6258545,Medium Emissions
-71.81113211427447,80.625,2.3208313,Medium Emissions
-71.81113211427447,82.5,2.8887177,Medium Emissions
-71.81113211427447,84.375,3.307663,Medium Emissions
-71.81113211427447,86.25,3.4644012,Medium Emissions
-71.81113211427447,88.125,3.459015,Medium Emissions
-71.81113211427447,90.0,3.311081,Medium Emissions
-71.81113211427447,91.875,3.2093506,Medium Emissions
-71.81113211427447,93.75,3.0812683,Medium Emissions
-71.81113211427447,95.625,3.0654755,Medium Emissions
-71.81113211427447,97.5,2.9523468,Medium Emissions
-71.81113211427447,99.375,2.9455261,Medium Emissions
-71.81113211427447,101.25,3.06987,Medium Emissions
-71.81113211427447,103.125,3.2656708,Medium Emissions
-71.81113211427447,105.0,3.5617218,Medium Emissions
-71.81113211427447,106.875,3.926468,Medium Emissions
-71.81113211427447,108.75,4.231659,Medium Emissions
-71.81113211427447,110.625,4.4580536,Medium Emissions
-71.81113211427447,112.5,4.594116,Medium Emissions
-71.81113211427447,114.375,4.7000732,Medium Emissions
-71.81113211427447,116.25,4.6243896,Medium Emissions
-71.81113211427447,118.125,4.2990265,Medium Emissions
-71.81113211427447,120.0,4.025757,Medium Emissions
-71.81113211427447,121.875,3.7311554,Medium Emissions
-71.81113211427447,123.75,3.4730225,Medium Emissions
-71.81113211427447,125.625,3.3751984,Medium Emissions
-71.81113211427447,127.5,3.279007,Medium Emissions
-71.81113211427447,129.375,3.3179169,Medium Emissions
-71.81113211427447,131.25,3.3825226,Medium Emissions
-71.81113211427447,133.125,3.481659,Medium Emissions
-71.81113211427447,135.0,3.6256866,Medium Emissions
-71.81113211427447,136.875,3.9311981,Medium Emissions
-71.81113211427447,138.75,4.141632,Medium Emissions
-71.81113211427447,140.625,4.33078,Medium Emissions
-71.81113211427447,142.5,4.519409,Medium Emissions
-71.81113211427447,144.375,4.6224365,Medium Emissions
-71.81113211427447,146.25,4.570511,Medium Emissions
-71.81113211427447,148.125,4.4440613,Medium Emissions
-71.81113211427447,150.0,4.2617645,Medium Emissions
-71.81113211427447,151.875,4.0145264,Medium Emissions
-71.81113211427447,153.75,3.7301788,Medium Emissions
-71.81113211427447,155.625,3.4924011,Medium Emissions
-71.81113211427447,157.5,3.350296,Medium Emissions
-71.81113211427447,159.375,3.2176514,Medium Emissions
-71.81113211427447,161.25,3.1040192,Medium Emissions
-71.81113211427447,163.125,2.9531555,Medium Emissions
-71.81113211427447,165.0,2.8602142,Medium Emissions
-71.81113211427447,166.875,2.763031,Medium Emissions
-71.81113211427447,168.75,2.6342926,Medium Emissions
-71.81113211427447,170.625,2.8024445,Medium Emissions
-71.81113211427447,172.5,2.5653076,Medium Emissions
-71.81113211427447,174.375,2.3102722,Medium Emissions
-71.81113211427447,176.25,2.0792847,Medium Emissions
-71.81113211427447,178.125,1.8172302,Medium Emissions
-71.81113211427447,180.0,1.4767456,Medium Emissions
-71.81113211427447,181.875,1.1105347,Medium Emissions
-71.81113211427447,183.75,0.79086304,Medium Emissions
-71.81113211427447,185.625,0.56170654,Medium Emissions
-71.81113211427447,187.5,0.3571167,Medium Emissions
-71.81113211427447,189.375,0.17141724,Medium Emissions
-71.81113211427447,191.25,0.0965271,Medium Emissions
